"punto_de_venta","fecha","mes","anio","num_ventas","sku","marca","gamma","costo_promedio","zona","estado","ciudad","latitud","longitud"
"acr atlixcocentropue","17/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","atlixco",18.90882,-98.43385
"acr atlixcocentropue","19/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","atlixco",18.90882,-98.43385
"acura boulevard norte","18/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.06548,-98.21291
"agua azul","04/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","06/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","06/06/2019","6",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","07/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","07/06/2019","6",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","08/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","11/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","11/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","12/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","14/06/2019","6",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","14/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","15/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","19/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","20/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","22/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","23/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","24/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","27/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","30/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","30/06/2019","6",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","02/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","03/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","06/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","06/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","11/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","12/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","13/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","14/07/2019","7",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","14/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","16/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","17/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","20/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","20/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","20/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","24/07/2019","7",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","03/08/2019","8",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","07/08/2019","8",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","07/08/2019","8",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","07/08/2019","8",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","08/08/2019","8",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","11/10/2019","10",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","16/10/2019","10",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","16/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","17/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","17/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","24/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","01/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","05/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","09/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","09/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","09/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","12/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","12/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","13/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","13/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","14/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","15/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","16/11/2019","11",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","17/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","19/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","19/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","22/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","23/11/2019","11",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","23/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","27/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","27/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","30/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","30/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","07/12/2019","12",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","10/12/2019","12",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","12/12/2019","12",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","14/12/2019","12",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","28/01/2020","1",2020,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03903,-98.21041
"agua azul","01/02/2020","2",2020,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.03903,-98.21041
"agua dulce","26/06/2019","6",2019,1,"N.LX520NG","zte","baja",891.3090504,"golfo de mexico","veracruz","agua dulce",18.1413,-94.14157
"agua dulce","29/06/2019","6",2019,1,"N.LX520NG","zte","baja",891.3090504,"golfo de mexico","veracruz","agua dulce",18.1413,-94.14157
"agua dulce","07/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"golfo de mexico","veracruz","agua dulce",18.1413,-94.14157
"agua dulce","09/11/2019","11",2019,1,"N.LX520DR","zte","baja",896.9974673,"golfo de mexico","veracruz","agua dulce",18.1413,-94.14157
"agua dulce","22/11/2019","11",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"golfo de mexico","veracruz","agua dulce",18.1413,-94.14157
"agua dulce","18/12/2019","12",2019,1,"N.TCLFWARS","zte","baja",1620.277925,"golfo de mexico","veracruz","agua dulce",18.1413,-94.14157
"ale independencia 31","05/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","11/06/2019","6",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","21/06/2019","6",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","23/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","25/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","26/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","06/07/2019","7",2019,1,"N.ZTEA6NG","zte","baja",1285.629279,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","09/07/2019","7",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","09/07/2019","7",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","16/07/2019","7",2019,1,"N.ZTA521B","zte","baja",1067.680023,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","20/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","20/07/2019","7",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","27/07/2019","7",2019,1,"N.ZTA321G","zte","baja",702.2679312,"centro sur","cdmx","cdmx",19.43347,-99.14297
"ale independencia 31","31/08/2019","8",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","cdmx","cdmx",19.43347,-99.14297
"alianza celular","05/06/2019","6",2019,1,"N.ZTA521N","zte","baja",1141.366886,"centro sur","cdmx","cdmx",19.33574,-99.17747
"alianza celular","13/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","cdmx","cdmx",19.33574,-99.17747
"alianza madero","09/06/2019","6",2019,1,"N.AA3PLNG","zte","baja",1577.834117,"centro occidente","colima","colima",19.23868,-103.7212
"americas gdl","09/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro occidente","jalisco","guadalajara",20.68999,-103.3731
"americas gdl","01/02/2020","2",2020,1,"N.ZV8MPN","zte","baja",2053.666485,"centro occidente","jalisco","guadalajara",20.68999,-103.3731
"angelinas amozoc","16/01/2020","1",2020,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","01/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","01/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","01/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","04/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","05/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","05/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","11/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","13/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","14/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","16/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","16/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","16/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","17/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","18/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","27/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","27/07/2019","7",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","17/10/2019","10",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","18/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","19/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","19/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","24/10/2019","10",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","07/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","11/11/2019","11",2019,1,"N.ZV8MPN","zte","baja",2053.666485,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","21/11/2019","11",2019,1,"N.ZTA321A","zte","baja",662.8881076,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","29/11/2019","11",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.04384,-98.05499
"angelinas amozoc","15/12/2019","12",2019,1,"N.ZV8MDR","zte","baja",2302.044269,"centro sur","puebla","puebla",19.04384,-98.05499
"angelopolis","09/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","14/06/2019","6",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","14/06/2019","6",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","16/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","17/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","17/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","20/06/2019","6",2019,1,"N.ZV8MNG","zte","baja",2470.788782,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","23/06/2019","6",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","30/06/2019","6",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","01/07/2019","7",2019,1,"N.LX520DR","zte","baja",896.9974673,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","02/07/2019","7",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","puebla","puebla",19.03168,-98.23188
"angelopolis","05/07/2019","7",2019,1,"N.LX520NG","zte","baja",891.3090504,"centro sur","puebla","puebla",19.03168,-98.23188
